Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,19,8,363,180,18.8,0.9,0.2,413.491,31.805,2433.755,2319.773
11,19,9,462,227,21.1,1.4,0.2,600.84,37.785,3442.689,3292.956
11,19,10,524,251,22.6,1.8,0.2,726.025,41.034,4086.96,3914.397
11,19,11,555,254,23.6,2.2,0.2,776.248,41.767,4348.806,4166.966
11,19,12,543,246,24.1,2.4,0.2,741.205,40.805,4175.787,4000.078
11,19,13,539,205,24.1,2.4,0.2,643.422,38.625,3678.386,3520.302
11,19,14,533,147,23.6,2.3,0.2,496.763,35.059,2902.373,2771.786
11,19,15,362,99,21.3,1.6,0.2,269.547,28.442,1566.547,1483.293
11,19,16,77,22,18,1.1,0.2,43.878,19.192,184.635,150.348
11,19,17,0,0,16,1.2,0.2,0,16,0,0
11,19,18,0,0,15.1,1.2,0.2,0,15.1,0,0
11,19,19,0,0,14.4,1.2,0.2,0,14.4,0,0
11,19,20,0,0,13.6,1.2,0.2,0,13.6,0,0
11,19,21,0,0,13,1.2,0.2,0,13,0,0
11,19,22,0,0,12.5,1.3,0.2,0,12.5,0,0
11,19,23,0,0,12.2,1.3,0.2,0,12.2,0,0
11,20,0,0,0,12.3,1.3,0.2,0,12.3,0,0
11,20,1,0,0,12.4,1.3,0.2,0,12.4,0,0
11,20,2,0,0,12.6,1.2,0.2,0,12.6,0,0
11,20,3,0,0,12.6,1.2,0.2,0,12.6,0,0
11,20,4,0,0,12.5,1.2,0.2,0,12.5,0,0
11,20,5,0,0,12.3,1.3,0.2,0,12.3,0,0
11,20,6,71,14,13.5,1.1,0.2,30.234,14.255,105.239,73.765
11,20,7,449,77,16.6,1.1,0.2,269.791,24.605,1571.542,1488.111
11,20,8,641,112,20.1,1.2,0.2,512.989,35.09,3008.591,2874.24
11,20,9,739,132,22.8,1.6,0.2,707.315,41.605,4015.799,3845.759
11,20,10,782,145,24.6,2.1,0.2,831.125,44.473,4634.039,4442.092
11,20,11,792,152,25.5,2.6,0.2,876.391,44.554,4871.817,4671.445
11,20,12,789,145,25.8,3,0.2,843.726,42.916,4731.536,4536.134
11,20,13,743,137,25.6,3.4,0.2,727.99,39.457,4164.554,3989.242
11,20,14,638,121,24.9,3.4,0.2,535.706,35.119,3138.504,2999.549
11,20,15,474,83,22.5,2.6,0.2,299.448,29,1739.835,1650.44
11,20,16,125,24,18.8,1.8,0.2,60.957,20.194,250.811,214.179
11,20,17,0,0,16.7,1.8,0.2,0,16.7,0,0
11,20,18,0,0,15.8,1.8,0.2,0,15.8,0,0
11,20,19,0,0,14.8,1.6,0.2,0,14.8,0,0
11,20,20,0,0,14,1.5,0.2,0,14,0,0
11,20,21,0,0,13.3,1.4,0.2,0,13.3,0,0
11,20,22,0,0,12.8,1.4,0.2,0,12.8,0,0
11,20,23,0,0,12.4,1.3,0.2,0,12.4,0,0
11,21,0,0,0,12,1.2,0.2,0,12,0,0
11,21,1,0,0,11.6,1.1,0.2,0,11.6,0,0
11,21,2,0,0,11.3,1,0.2,0,11.3,0,0
11,21,3,0,0,11.2,1,0.2,0,11.2,0,0
11,21,4,0,0,11.2,1,0.2,0,11.2,0,0
11,21,5,0,0,10.4,1,0.2,0,10.4,0,0
11,21,6,134,15,11.5,1,0.2,41.725,12.551,143.947,111.101
11,21,7,597,59,14.5,1.2,0.2,309.63,23.456,1811.971,1720.02
11,21,8,773,82,18,2,0.2,554.465,31.587,3307.674,3162.725
11,21,9,859,95,21.5,3.2,0.2,750.645,36.266,4362.362,4180.041
11,21,10,890,108,23.8,3.8,0.2,875.112,39.456,4985.476,4781.076
11,21,11,884,118,24.7,4,0.2,913.434,40.56,5165.779,4954.99
11,21,12,878,112,24.9,4.2,0.2,877.365,39.714,4989.712,4785.162
11,21,13,843,103,24.6,4.4,0.2,762.173,37.137,4407.956,4224.02
11,21,14,765,89,23.7,4.1,0.2,578.46,33.643,3418.904,3270.014
11,21,15,600,67,21.2,3,0.2,337.496,28.032,1972.814,1875.164
11,21,16,195,25,17.4,1.9,0.2,77.571,19.107,310.818,272.059
11,21,17,0,0,14.9,1.7,0.2,0,14.9,0,0
11,21,18,0,0,14,1.6,0.2,0,14,0,0
11,21,19,0,0,13,1.4,0.2,0,13,0,0
11,21,20,0,0,12.2,1.2,0.2,0,12.2,0,0
11,21,21,0,0,11.9,1.2,0.2,0,11.9,0,0
11,21,22,0,0,11.7,1.1,0.2,0,11.7,0,0
11,21,23,0,0,11.6,1,0.2,0,11.6,0,0
11,22,0,0,0,11.7,0.9,0.2,0,11.7,0,0
11,22,1,0,0,11.7,0.9,0.2,0,11.7,0,0
11,22,2,0,0,11.8,0.9,0.2,0,11.8,0,0
11,22,3,0,0,11.4,0.9,0.2,0,11.4,0,0
11,22,4,0,0,11.2,1,0.2,0,11.2,0,0
11,22,5,0,0,10.6,1,0.2,0,10.6,0,0
11,22,6,96,14,11.4,0.9,0.2,33.49,12.272,116.255,84.39
11,22,7,556,63,14.1,0.9,0.2,296.587,23.347,1733.116,1643.96
11,22,8,747,88,17.6,0.9,0.2,546.468,34.824,3217.279,3075.533
11,22,9,836,101,20.8,1.4,0.2,738.43,41.348,4205.208,4028.456
11,22,10,851,119,22.9,2.2,0.2,852.873,42.905,4792.12,4594.571
11,22,11,806,146,24,2.6,0.2,879.031,43.114,4918.034,4716.024
11,22,12,654,180,24.6,2.9,0.2,765.247,40.384,4331.884,4150.643
11,22,13,512,181,24.5,3,0.2,595.627,36.591,3434.399,3284.959
11,22,14,583,122,23.7,2.7,0.2,502.283,34.469,2947.153,2814.978
11,22,15,444,76,20.8,1.8,0.2,278.938,27.876,1623.905,1538.619
11,22,16,7,20,17.1,1.1,0.2,20.858,17.669,86.251,55.449
11,22,17,0,0,15.4,1.1,0.2,0,15.4,0,0
11,22,18,0,0,15,1,0.2,0,15,0,0
11,22,19,0,0,14.5,0.9,0.2,0,14.5,0,0
11,22,20,0,0,14.1,0.9,0.2,0,14.1,0,0
11,22,21,0,0,13.9,0.8,0.2,0,13.9,0,0
11,22,22,0,0,14.1,0.8,0.2,0,14.1,0,0
11,22,23,0,0,14,0.8,0.2,0,14,0,0
11,23,0,0,0,13.5,0.9,0.2,0,13.5,0,0
11,23,1,0,0,13.1,1,0.2,0,13.1,0,0
11,23,2,0,0,13.2,1,0.2,0,13.2,0,0
11,23,3,0,0,13.4,1,0.2,0,13.4,0,0
11,23,4,0,0,13.5,1,0.2,0,13.5,0,0
11,23,5,0,0,13.3,1,0.2,0,13.3,0,0
11,23,6,4,9,13.8,0.9,0.2,8.976,14.044,31.822,2.949
11,23,7,183,82,16,0.9,0.2,164.304,21.132,957.151,895.491
11,23,8,306,151,19,1.2,0.2,345.463,29.081,2048.976,1948.628
11,23,9,372,204,21.7,1.7,0.2,497.786,34.631,2883.485,2753.566
11,23,10,224,282,23.6,2.1,0.2,486.944,35.212,2782.965,2656.608
11,23,11,314,285,24.6,2,0.2,587.299,38.888,3314.617,3169.422
11,23,12,309,273,25.2,1.7,0.2,561.322,39.745,3160.79,3021.046
11,23,13,538,182,25.1,1.4,0.2,615.784,42.209,3473.336,3322.517
11,23,14,427,163,24.4,1,0.2,448.01,38.137,2577.035,2457.975
11,23,15,261,108,22,0.9,0.2,232.225,29.274,1338.671,1263.492
11,23,16,28,18,19.1,1,0.2,25.535,19.814,105.408,73.928
11,23,17,0,0,17.2,1.2,0.2,0,17.2,0,0
11,23,18,0,0,16.2,1.2,0.2,0,16.2,0,0
11,23,19,0,0,15.6,1.2,0.2,0,15.6,0,0
11,23,20,0,0,15.1,1.1,0.2,0,15.1,0,0
11,23,21,0,0,14.6,1.2,0.2,0,14.6,0,0
11,23,22,0,0,14.1,1.2,0.2,0,14.1,0,0
11,23,23,0,0,13.8,1.2,0.2,0,13.8,0,0
11,24,0,0,0,13.6,1.2,0.2,0,13.6,0,0
11,24,1,0,0,13.7,1.2,0.2,0,13.7,0,0
11,24,2,0,0,13.8,1.1,0.2,0,13.8,0,0
11,24,3,0,0,13.9,1.1,0.2,0,13.9,0,0
11,24,4,0,0,13.9,1.1,0.2,0,13.9,0,0
11,24,5,0,0,14.1,1.1,0.2,0,14.1,0,0
11,24,6,7,8,14.7,1.1,0.2,8.474,14.918,29.432,0.644
11,24,7,103,83,16.5,0.9,0.2,129.503,20.547,751.508,697.134
11,24,8,139,164,19,0.7,0.2,255.542,27.469,1505.237,1424.156
11,24,9,195,234,21.4,0.7,0.2,391.995,34.363,2252.637,2145.072
11,24,10,227,281,23.3,1.1,0.2,488.077,37.82,2761.237,2635.651
11,24,11,272,292,24.4,1.5,0.2,558.426,39.511,3139.206,3000.227
11,24,12,231,286,25,1.6,0.2,499.236,38.215,2819.193,2691.553
11,24,13,204,244,24.7,1.7,0.2,413.473,35.424,2365.856,2254.28
11,24,14,153,177,23.2,1.3,0.2,281.858,31.217,1638.13,1552.34
11,24,15,87,98,20.6,0.9,0.2,142.283,25.058,821.546,764.69
11,24,16,15,13,18.4,1,0.2,16.877,18.871,68.22,38.058
11,24,17,0,0,17,1,0.2,0,17,0,0
11,24,18,0,0,15.9,1.1,0.2,0,15.9,0,0
11,24,19,0,0,15.1,1.2,0.2,0,15.1,0,0
11,24,20,0,0,14.7,1.2,0.2,0,14.7,0,0
11,24,21,0,0,14.7,1.3,0.2,0,14.7,0,0
11,24,22,0,0,14.9,1.3,0.2,0,14.9,0,0
11,24,23,0,0,15.1,1.3,0.2,0,15.1,0,0
11,25,0,0,0,15.2,1.3,0.2,0,15.2,0,0
11,25,1,0,0,15.2,1.3,0.2,0,15.2,0,0
11,25,2,0,0,15,1.3,0.2,0,15,0,0
11,25,3,0,0,14.6,1.3,0.2,0,14.6,0,0
11,25,4,0,0,14.4,1.3,0.2,0,14.4,0,0
11,25,5,0,0,13.8,1.3,0.2,0,13.8,0,0
11,25,6,8,5,14.2,1.2,0.2,6.012,14.35,20.249,0
11,25,7,111,82,16.7,1.5,0.2,131.426,20.251,762.927,708.149
11,25,8,135,163,20.2,1.9,0.2,252.025,26.482,1489.818,1409.283
11,25,9,190,233,22.7,2,0.2,387.036,32.132,2243.723,2136.474
11,25,10,219,280,24,2.4,0.2,480.119,34.807,2748.637,2623.497
11,25,11,228,299,24.3,2.6,0.2,516.653,35.503,2946.151,2814.013
11,25,12,218,286,24,2.4,0.2,488.253,34.988,2791.722,2665.055
11,25,13,191,244,23.3,1.7,0.2,403.729,33.771,2323.786,2213.7
11,25,14,156,175,22.4,0.8,0.2,281.504,31.478,1634.751,1549.081
11,25,15,72,95,20.7,0.5,0.2,127.636,25.164,733.592,679.853
11,25,16,18,13,18.5,0.7,0.2,17.563,19.026,69.596,39.385
11,25,17,0,0,17.2,0.9,0.2,0,17.2,0,0
11,25,18,0,0,16.6,0.9,0.2,0,16.6,0,0
11,25,19,0,0,16.2,1,0.2,0,16.2,0,0
11,25,20,0,0,15.9,1,0.2,0,15.9,0,0
11,25,21,0,0,15.5,1.1,0.2,0,15.5,0,0
11,25,22,0,0,15.2,1.1,0.2,0,15.2,0,0
11,25,23,0,0,15,1.1,0.2,0,15,0,0
11,26,0,0,0,14.9,1.1,0.2,0,14.9,0,0
11,26,1,0,0,14.8,1.1,0.2,0,14.8,0,0
11,26,2,0,0,14.7,1.1,0.2,0,14.7,0,0
11,26,3,0,0,14.5,1.1,0.2,0,14.5,0,0
11,26,4,0,0,14.4,1.1,0.2,0,14.4,0,0
11,26,5,0,0,14,1.2,0.2,0,14,0,0
11,26,6,3,4,14.3,1.3,0.2,4.12,14.401,13.9,0
11,26,7,53,80,15.8,1.7,0.2,102.42,18.45,594.981,546.153
11,26,8,177,180,17.9,2.2,0.2,295.652,24.842,1768.984,1678.556
11,26,9,295,267,19.7,2.3,0.2,510.374,31.432,2986.979,2853.393
11,26,10,394,281,21,2.1,0.2,635.825,36.179,3644.88,3487.983
11,26,11,539,243,21.7,2,0.2,744.243,39.83,4208.44,4031.574
11,26,12,532,234,21.9,2.2,0.2,714.189,38.628,4064.528,3892.761
11,26,13,511,204,21.9,2.4,0.2,617.902,35.852,3573.84,3419.46
11,26,14,336,156,21.4,2.5,0.2,377.138,29.775,2234.092,2127.184
11,26,15,314,100,20,2,0.2,245.623,25.979,1436.01,1357.382
11,26,16,36,20,17.6,1.2,0.2,29.81,18.378,118.854,86.897
11,26,17,0,0,15.9,1.1,0.2,0,15.9,0,0
11,26,18,0,0,15.2,1.1,0.2,0,15.2,0,0
11,26,19,0,0,14.8,1.1,0.2,0,14.8,0,0
11,26,20,0,0,14.4,1.1,0.2,0,14.4,0,0
11,26,21,0,0,14.2,1.2,0.2,0,14.2,0,0
11,26,22,0,0,14,1.2,0.2,0,14,0,0
11,26,23,0,0,13.9,1.3,0.2,0,13.9,0,0
11,27,0,0,0,13.8,1.3,0.2,0,13.8,0,0
11,27,1,0,0,13.8,1.3,0.2,0,13.8,0,0
11,27,2,0,0,13.6,1.2,0.2,0,13.6,0,0
11,27,3,0,0,13.4,1.3,0.2,0,13.4,0,0
11,27,4,0,0,13.2,1.3,0.2,0,13.2,0,0
11,27,5,0,0,12.7,1.3,0.2,0,12.7,0,0
11,27,6,35,7,13.7,1.3,0.2,14.359,14.043,48.826,19.351
11,27,7,441,68,16.9,1.3,0.2,250.937,23.975,1448.04,1368.985
11,27,8,650,100,20.6,1.4,0.2,495.773,34.425,2918.983,2787.807
11,27,9,754,117,23.6,1.4,0.2,690.775,42.822,3910.697,3744.38
11,27,10,820,121,25.9,1.9,0.2,821.083,46.358,4554.06,4364.947
11,27,11,866,112,27.1,2.4,0.2,882.133,47.012,4867.718,4667.49
11,27,12,862,109,27.6,2.8,0.2,853.363,45.528,4746.755,4550.814
11,27,13,825,100,27.5,3.1,0.2,740.435,42.304,4198.774,4022.25
11,27,14,743,89,26.7,3,0.2,562.769,38.166,3267.71,3124.177
11,27,15,582,64,23.8,2.1,0.2,326.576,31.588,1878.435,1784.129
11,27,16,186,22,19.8,1.5,0.2,74.395,21.554,282.677,244.916
11,27,17,0,0,17.6,1.5,0.2,0,17.6,0,0
11,27,18,0,0,16.6,1.4,0.2,0,16.6,0,0
11,27,19,0,0,15.6,1.2,0.2,0,15.6,0,0
11,27,20,0,0,15,1.2,0.2,0,15,0,0
11,27,21,0,0,14.7,1.1,0.2,0,14.7,0,0
11,27,22,0,0,14.6,0.9,0.2,0,14.6,0,0
11,27,23,0,0,14.4,0.8,0.2,0,14.4,0,0
11,28,0,0,0,14.1,0.7,0.2,0,14.1,0,0
11,28,1,0,0,13.6,0.7,0.2,0,13.6,0,0
11,28,2,0,0,13.1,0.8,0.2,0,13.1,0,0
11,28,3,0,0,12.5,0.9,0.2,0,12.5,0,0
11,28,4,0,0,12.2,0.9,0.2,0,12.2,0,0
11,28,5,0,0,11.6,0.8,0.2,0,11.6,0,0
11,28,6,79,8,12.3,0.7,0.2,22.204,12.908,74.885,44.486
11,28,7,619,50,14.9,0.8,0.2,299.576,24.462,1724.9,1636.035
11,28,8,807,68,18.1,1.2,0.2,546.828,34.096,3235.834,3093.43
11,28,9,892,78,21,1.5,0.2,737.824,41.082,4216.494,4039.342
11,28,10,916,88,23.4,1.9,0.2,855.783,44.732,4784.538,4587.258
11,28,11,906,100,24.9,2.3,0.2,895.249,45.498,4974.012,4770.018
11,28,12,902,96,25.6,2.5,0.2,871.044,44.912,4859.55,4659.611
11,28,13,841,98,25.7,2.6,0.2,749.556,42.04,4256.029,4077.476
11,28,14,701,100,24.6,2.2,0.2,549.212,37.529,3194.373,3053.438
11,28,15,532,71,21.7,1.3,0.2,312.918,30.571,1805.616,1713.891
11,28,16,147,22,18.9,1,0.2,64.245,20.606,243.154,206.793
11,28,17,0,0,17.2,1.1,0.2,0,17.2,0,0
11,28,18,0,0,16,1,0.2,0,16,0,0
11,28,19,0,0,15.3,0.9,0.2,0,15.3,0,0
11,28,20,0,0,14.8,0.8,0.2,0,14.8,0,0
11,28,21,0,0,14.4,0.7,0.2,0,14.4,0,0
11,28,22,0,0,14,0.6,0.2,0,14,0,0
11,28,23,0,0,13.4,0.6,0.2,0,13.4,0,0
11,29,0,0,0,12.9,0.6,0.2,0,12.9,0,0
11,29,1,0,0,12.6,0.6,0.2,0,12.6,0,0
11,29,2,0,0,12.4,0.7,0.2,0,12.4,0,0
11,29,3,0,0,12.3,0.7,0.2,0,12.3,0,0
11,29,4,0,0,12.3,0.8,0.2,0,12.3,0,0
11,29,5,0,0,12.4,0.9,0.2,0,12.4,0,0
11,29,6,41,7,13,0.9,0.2,14.89,13.392,50.527,20.992
11,29,7,275,70,14.7,0.9,0.2,189.303,20.595,1098.636,1031.962
11,29,8,181,153,17.3,0.8,0.2,266.463,25.901,1585.741,1501.807
11,29,9,198,226,20.2,1,0.2,384.139,31.941,2231.093,2124.291
11,29,10,388,241,22.7,1.5,0.2,584.467,38.544,3321.821,3176.37
11,29,11,473,232,24.4,2.1,0.2,673.576,40.483,3798.425,3636.087
11,29,12,761,144,25.1,2.4,0.2,809.854,43.382,4540.539,4351.905
11,29,13,203,239,25,2.6,0.2,407.13,33.846,2345.462,2234.608
11,29,14,285,157,24,2.2,0.2,347.394,32.162,2032.708,1932.937
11,29,15,421,82,21.2,1.4,0.2,276.5,28.859,1601.88,1517.374
11,29,16,87,19,18.1,1,0.2,46.887,19.35,177.74,143.697
11,29,17,0,0,16.7,1,0.2,0,16.7,0,0
11,29,18,0,0,16.2,0.9,0.2,0,16.2,0,0
11,29,19,0,0,15.6,0.9,0.2,0,15.6,0,0
11,29,20,0,0,14.5,1,0.2,0,14.5,0,0
11,29,21,0,0,13.5,1.1,0.2,0,13.5,0,0
11,29,22,0,0,13.2,1.1,0.2,0,13.2,0,0
11,29,23,0,0,13.3,1.1,0.2,0,13.3,0,0
11,30,0,0,0,13.6,0.9,0.2,0,13.6,0,0
11,30,1,0,0,13.7,0.8,0.2,0,13.7,0,0
11,30,2,0,0,13.6,0.8,0.2,0,13.6,0,0
11,30,3,0,0,13.3,0.8,0.2,0,13.3,0,0
11,30,4,0,0,13.1,0.8,0.2,0,13.1,0,0
11,30,5,0,0,12.8,0.8,0.2,0,12.8,0,0
11,30,6,29,6,13.4,0.7,0.2,11.788,13.729,39.993,10.831
11,30,7,446,62,15.5,0.6,0.2,244.897,23.758,1406.142,1328.572
11,30,8,656,93,18.6,0.9,0.2,487.463,33.966,2876.785,2747.104
11,30,9,756,112,21.6,1.6,0.2,682.009,39.746,3912.436,3746.058
11,30,10,746,143,23.8,2.2,0.2,784.355,42.199,4423.591,4239.1
11,30,11,651,190,24.9,2.6,0.2,783.031,41.923,4402.874,4219.117
11,30,12,652,180,25.4,2.8,0.2,756.904,41.289,4274.445,4095.24
11,30,13,610,164,25.3,2.9,0.2,647.136,38.671,3712.027,3552.75
11,30,14,513,137,24.4,2.4,0.2,471.682,35.08,2756.922,2631.488
11,30,15,340,89,21.7,1.5,0.2,250.294,28.478,1448.769,1369.689
11,30,16,54,17,18.9,1,0.2,33.045,19.782,123.111,91.004
11,30,17,0,0,17.5,1.1,0.2,0,17.5,0,0
11,30,18,0,0,16.6,1,0.2,0,16.6,0,0
11,30,19,0,0,15.9,0.8,0.2,0,15.9,0,0
11,30,20,0,0,15.3,0.8,0.2,0,15.3,0,0
11,30,21,0,0,14.7,0.9,0.2,0,14.7,0,0
11,30,22,0,0,14.2,1,0.2,0,14.2,0,0
11,30,23,0,0,13.9,1,0.2,0,13.9,0,0
12,1,0,0,0,13.5,0.9,0.2,0,13.5,0,0
12,1,1,0,0,13.1,1,0.2,0,13.1,0,0
12,1,2,0,0,12.7,1,0.2,0,12.7,0,0
12,1,3,0,0,12.4,1,0.2,0,12.4,0,0
12,1,4,0,0,12.3,1,0.2,0,12.3,0,0
12,1,5,0,0,12.4,0.7,0.2,0,12.4,0,0
12,1,6,16,5,12.9,0.6,0.2,7.493,13.117,25.258,0
12,1,7,313,78,14.8,0.7,0.2,211.145,21.731,1220.494,1149.502
12,1,8,366,135,17.4,1,0.2,364.78,28.592,2176.264,2071.405
12,1,9,628,158,19.8,1.3,0.2,637.571,37.953,3675.126,3517.157
12,1,10,695,169,21.5,1.5,0.2,769.29,42.385,4331.969,4150.725
12,1,11,737,165,22.5,1.6,0.2,829.184,44.505,4618.54,4427.142
12,1,12,727,161,23.1,1.7,0.2,798.481,43.841,4466.992,4280.963
12,1,13,674,152,23.2,1.9,0.2,685.358,40.29,3909.934,3743.645
12,1,14,563,133,22.5,1.9,0.2,497.596,34.933,2914.644,2783.622
12,1,15,384,93,20.2,1.4,0.2,273.334,27.772,1590.561,1506.456
12,1,16,76,20,17.1,1,0.2,41.915,18.211,156.634,123.339
12,1,17,0,0,15.3,1.1,0.2,0,15.3,0,0
12,1,18,0,0,14.5,1,0.2,0,14.5,0,0
12,1,19,0,0,13.8,1,0.2,0,13.8,0,0
12,1,20,0,0,13.2,1,0.2,0,13.2,0,0
12,1,21,0,0,12.9,1,0.2,0,12.9,0,0
12,1,22,0,0,12.7,0.9,0.2,0,12.7,0,0
12,1,23,0,0,12.5,0.8,0.2,0,12.5,0,0
12,2,0,0,0,12.4,0.8,0.2,0,12.4,0,0
12,2,1,0,0,12.4,0.7,0.2,0,12.4,0,0
12,2,2,0,0,12.1,0.7,0.2,0,12.1,0,0
12,2,3,0,0,11.8,0.7,0.2,0,11.8,0,0
12,2,4,0,0,11.6,0.7,0.2,0,11.6,0,0
12,2,5,0,0,11.2,0.7,0.2,0,11.2,0,0
12,2,6,20,5,11.8,0.6,0.2,7.982,12.029,26.843,0
12,2,7,366,73,13.9,0.5,0.2,224.619,21.694,1296.562,1222.874
12,2,8,583,114,16.7,0.8,0.2,465.276,31.754,2764.597,2638.891
12,2,9,695,136,19.4,1.5,0.2,661.461,37.392,3827.18,3663.823
12,2,10,740,152,21.1,2,0.2,786.604,40.299,4470.552,4284.398
12,2,11,743,164,22.1,2.3,0.2,832.189,41.236,4697.936,4503.724
12,2,12,740,157,22.5,2.4,0.2,804.267,40.655,4558.945,4369.659
12,2,13,687,151,22.4,2.4,0.2,693.664,38.079,3993.502,3824.251
12,2,14,560,137,21.8,2.3,0.2,500.182,33.343,2948.167,2815.957
12,2,15,396,90,19.4,1.6,0.2,275.377,26.693,1609.612,1524.832
12,2,16,84,21,16.2,1.1,0.2,45.102,17.362,168.511,134.795
12,2,17,0,0,14.5,1.2,0.2,0,14.5,0,0
12,2,18,0,0,13.8,1.1,0.2,0,13.8,0,0
12,2,19,0,0,13.4,1.1,0.2,0,13.4,0,0
12,2,20,0,0,13.1,0.9,0.2,0,13.1,0,0
12,2,21,0,0,12.9,0.7,0.2,0,12.9,0,0
12,2,22,0,0,12.5,0.7,0.2,0,12.5,0,0
12,2,23,0,0,11.8,0.9,0.2,0,11.8,0,0
12,3,0,0,0,11.2,1,0.2,0,11.2,0,0
12,3,1,0,0,10.8,1,0.2,0,10.8,0,0
12,3,2,0,0,10.4,1,0.2,0,10.4,0,0
12,3,3,0,0,10,1,0.2,0,10,0,0
12,3,4,0,0,9.8,1,0.2,0,9.8,0,0
12,3,5,0,0,9.6,1,0.2,0,9.6,0,0
12,3,6,35,6,10.5,0.9,0.2,9.444,10.746,31.224,2.373
12,3,7,490,59,13.4,1.1,0.2,255.014,20.923,1473.469,1393.513
12,3,8,712,86,16.9,1.1,0.2,506.987,32.095,3018.943,2884.224
12,3,9,822,98,19.7,1.1,0.2,705.927,40.815,4038.261,3867.425
12,3,10,858,111,21.6,1.5,0.2,832.127,44.209,4662.712,4469.748
12,3,11,846,124,22.9,2.1,0.2,870.566,43.723,4872.268,4671.879
12,3,12,846,119,23.6,2.5,0.2,845.53,42.345,4767.085,4570.423
12,3,13,798,114,23.6,2.6,0.2,735.952,39.642,4218.414,4041.194
12,3,14,684,106,22.9,2.3,0.2,545.105,35.487,3196.099,3055.104
12,3,15,515,75,20.2,1.5,0.2,310.769,28.614,1807.482,1715.691
12,3,16,142,22,16.9,1,0.2,63.693,18.566,235.465,199.377
12,3,17,0,0,15.4,1,0.2,0,15.4,0,0
12,3,18,0,0,14.8,0.9,0.2,0,14.8,0,0
12,3,19,0,0,14.2,0.8,0.2,0,14.2,0,0
12,3,20,0,0,13.7,0.8,0.2,0,13.7,0,0
12,3,21,0,0,13.3,0.9,0.2,0,13.3,0,0
12,3,22,0,0,13.1,1,0.2,0,13.1,0,0
12,3,23,0,0,13,0.9,0.2,0,13,0,0
12,4,0,0,0,12.8,0.9,0.2,0,12.8,0,0
12,4,1,0,0,12.6,0.7,0.2,0,12.6,0,0
12,4,2,0,0,12.2,0.5,0.2,0,12.2,0,0
12,4,3,0,0,11.6,0.5,0.2,0,11.6,0,0
12,4,4,0,0,11.3,0.6,0.2,0,11.3,0,0
12,4,5,0,0,10.7,0.8,0.2,0,10.7,0,0
12,4,6,7,3,11.1,0.9,0.2,3.612,11.197,11.957,0
12,4,7,73,71,13.8,1.1,0.2,104.503,16.897,605.533,556.332
12,4,8,138,151,17.4,1.1,0.2,239.257,24.548,1425.489,1347.234
12,4,9,199,220,20.2,0.9,0.2,377.001,32.026,2190.429,2085.068
12,4,10,235,266,22.4,1.2,0.2,475.364,36.209,2712.108,2588.262
12,4,11,763,159,23.6,1.7,0.2,841.817,45.463,4673.383,4480.042
12,4,12,622,188,24,1.9,0.2,734.563,42.287,4132.218,3958.052
12,4,13,212,235,23.8,1.9,0.2,409.476,33.986,2359.992,2248.624
12,4,14,158,172,22.9,1.6,0.2,280.265,30.347,1636.144,1550.424
12,4,15,82,93,20.2,1.2,0.2,135.629,24.141,784.247,728.713
12,4,16,28,19,16.8,1,0.2,27.076,17.526,102.138,70.774
12,4,17,0,0,15.2,1.1,0.2,0,15.2,0,0
12,4,18,0,0,14.6,1,0.2,0,14.6,0,0
12,4,19,0,0,14.1,1,0.2,0,14.1,0,0
12,4,20,0,0,13.7,1,0.2,0,13.7,0,0
12,4,21,0,0,13.1,1.1,0.2,0,13.1,0,0
12,4,22,0,0,12.7,1.1,0.2,0,12.7,0,0
12,4,23,0,0,12.6,1.1,0.2,0,12.6,0,0
12,5,0,0,0,12.9,1.1,0.2,0,12.9,0,0
12,5,1,0,0,13,1,0.2,0,13,0,0
12,5,2,0,0,12.8,1,0.2,0,12.8,0,0
12,5,3,0,0,12.5,1,0.2,0,12.5,0,0
12,5,4,0,0,12.5,1,0.2,0,12.5,0,0
12,5,5,0,0,11.9,1,0.2,0,11.9,0,0
12,5,6,20,3,11.9,1,0.2,4.894,12.024,15.462,0
12,5,7,58,70,14.2,1.3,0.2,93.537,16.842,539.883,493.008
12,5,8,661,95,17.7,1.6,0.2,485.341,30.643,2903.316,2772.695
12,5,9,723,120,20.4,1.6,0.2,660.038,37.964,3814.931,3652.008
12,5,10,797,131,22.4,1.6,0.2,805.915,43.811,4521.361,4333.406
12,5,11,244,285,23.6,1.7,0.2,512.828,36.884,2914.431,2783.416
12,5,12,233,275,24.3,1.7,0.2,487.583,36.934,2771.584,2645.631
12,5,13,204,236,24.3,1.6,0.2,404.726,35.033,2321.777,2211.762
12,5,14,416,142,23.6,1.3,0.2,418.784,35.537,2434.999,2320.972
12,5,15,372,85,21.4,1,0.2,260.61,29.353,1505.179,1424.099
12,5,16,55,19,18.7,1,0.2,36.139,19.66,133.919,101.429
12,5,17,0,0,17.4,1,0.2,0,17.4,0,0
12,5,18,0,0,16.6,0.8,0.2,0,16.6,0,0
12,5,19,0,0,15.9,0.8,0.2,0,15.9,0,0
12,5,20,0,0,15.3,0.9,0.2,0,15.3,0,0
12,5,21,0,0,14.6,1.1,0.2,0,14.6,0,0
